날짜,종가_gold,시가_gold,고가_gold,저가_gold,변동 %_gold,종가_PH_gold,시가_PH_gold,고가_PH_gold,저가_PH_gold,변동 %_PH_gold,종가,시가,고가,저가,거래량,변동 %,종가_dollar_c,시가_dollar_c,고가_dollar_c,저가_dollar_c,변동 %_dollar_c,종가_nasdaq_c,시가_nasdaq_c,고가_nasdaq_c,저가_nasdaq_c,거래량_nasdaq_c,변동 %_nasdaq_c,종가_silver_c,시가_silver_c,고가_silver_c,저가_silver_c,거래량_silver_c,변동 %_silver_c,종가_dj,시가_dj,고가_dj,저가_dj,거래량_dj,변동 %_dj,종가_dax,시가_dax,고가_dax,저가_dax,거래량_dax,변동 %_dax,종가_eu50,시가_eu50,고가_eu50,저가_eu50,거래량_eu50,변동 %_eu50,종가_sp,시가_sp,고가_sp,저가_sp,변동 %_sp,종가_WTI,시가_WTI,고가_WTI,저가_WTI,거래량_WTI,변동 %_WTI,종가_cow,시가_cow,고가_cow,저가_cow,거래량_cow,변동 %_cow,종가_cu,시가_cu,고가_cu,저가_cu,거래량_cu,변동 %_cu
2020-10-13,1890.82,1922.42,1925.73,1886.59,-1.62,148.71,148.05,149.19,145.44,-0.77,62.76,62.51,62.85,61.63,4.05,-0.27,93.53,93.03,93.6,93.03,0.5,11864.0,11901.76,11946.98,11821.83,729.33,-0.1,24.129,25.24,25.31,24.015,94.21,-4.52,28679.81,28764.95,28808.84,28604.35,528.27,-0.55,13018.99,13132.9,13132.9,12959.7,52.84,-0.91,3279.19,3298.63,3298.63,3264.74,27.9,-0.57,3511.93,3534.01,3534.01,3500.86,-0.63,42.15,41.7,42.32,41.51,29.78,0.98,134.5,134.0,134.8,131.73,0.83,-0.07,3.2975,3.2125,3.3055,3.2115,0.39,2.77
2020-10-14,1900.89,1891.9,1913.03,1882.44,0.53,150.68,150.55,152.25,149.3,1.32,64.0,63.4,64.33,62.9,4.35,1.98,93.38,93.54,93.67,93.25,-0.16,11768.83,11889.07,11939.92,11714.35,697.01,-0.8,24.395,24.24,24.725,23.93,63.47,1.1,28514.0,28731.3,28792.56,28461.73,372.48,-0.58,13028.06,13012.69,13066.44,12975.12,52.93,0.07,3273.28,3279.2,3287.84,3264.61,24.14,-0.18,3488.67,3515.47,3527.94,3480.55,-0.66,43.06,42.46,43.36,42.29,300.72,2.16,134.4,133.95,135.5,133.95,0.17,-0.07,3.265,3.295,3.295,3.243,0.63,-0.99
2020-10-15,1907.82,1900.31,1909.22,1889.46,0.36,149.07,147.83,150.02,147.63,-1.07,63.0,63.18,63.64,62.48,4.09,-1.56,93.86,93.43,93.9,93.37,0.51,11713.97,11559.88,11740.68,11559.1,661.41,-0.47,24.224,24.37,24.44,23.65,72.42,-0.7,28494.2,28323.4,28535.85,28181.54,330.13,-0.07,12703.75,12826.13,12839.55,12599.82,78.93,-2.49,3192.69,3269.87,3269.87,3174.64,40.92,-2.46,3483.34,3453.72,3489.08,3440.89,-0.15,44.91,42.84,45.2,42.82,418.53,4.3,133.82,133.98,134.5,132.38,0.66,-0.43,3.3075,3.274,3.322,3.27,0.55,1.3
2020-10-16,1898.97,1907.95,1914.06,1897.59,-0.46,147.09,149.46,149.58,147.06,-1.33,62.67,63.15,63.34,62.51,3.58,-0.52,93.68,93.8,93.88,93.53,-0.19,11671.66,11761.83,11827.42,11648.53,741.76,-0.36,24.405,24.43,24.66,24.185,50.59,0.75,28606.31,28570.72,28842.9,28570.72,358.95,0.39,12908.99,12773.35,12955.86,12733.06,76.57,1.62,3245.47,3197.29,3258.93,3197.29,38.1,1.65,3483.81,3493.5,3515.76,3480.45,0.01,45.71,44.82,46.26,44.73,417.18,1.78,133.52,133.77,134.45,133.2,0.46,-0.22,3.318,3.32,3.338,3.288,1.03,0.32
2020-10-19,1904.27,1899.94,1918.59,1897.09,0.28,144.36,148.27,149.22,144.31,-1.86,61.71,63.15,63.34,61.57,3.14,-1.53,93.43,93.72,93.77,93.21,-0.27,11478.98,11732.34,11778.11,11454.57,755.0,-1.65,24.698,24.29,25.12,24.215,63.7,1.2,28195.42,28633.55,28711.93,28139.4,360.92,-1.44,12854.66,12948.63,13028.73,12820.26,48.58,-0.42,3242.51,3250.13,3282.55,3226.44,21.11,-0.09,3426.92,3493.66,3502.42,3419.93,-1.63,44.98,45.77,46.09,44.73,365.13,-1.6,133.7,133.1,134.13,133.0,0.22,0.13,3.3478,3.3117,3.3585,3.309,0.65,0.9
2020-10-20,1906.39,1904.24,1914.2,1894.74,0.11,145.99,144.76,146.94,143.98,1.13,61.19,61.89,62.1,60.89,4.66,-0.84,93.07,93.42,93.5,93.0,-0.39,11516.49,11531.83,11632.89,11471.24,714.59,0.33,24.98,24.485,25.06,24.405,57.37,1.14,28308.79,28245.85,28575.03,28243.04,351.45,0.4,12736.95,12819.15,12850.29,12725.45,61.47,-0.92,3227.87,3239.75,3250.97,3223.79,30.35,-0.45,3443.12,3439.38,3476.93,3435.65,0.47,45.53,45.9,46.09,44.55,365.13,1.22,134.3,133.5,134.5,133.45,0.63,0.45,3.412,3.347,3.416,3.347,0.65,1.92
2020-10-21,1924.49,1908.65,1931.41,1907.94,0.95,148.08,147.14,150.51,147.01,1.43,61.48,61.67,62.38,61.26,5.04,0.47,92.61,93.05,93.07,92.47,-0.49,11484.69,11530.39,11613.79,11476.08,753.85,-0.28,25.241,24.795,25.425,24.775,77.69,1.04,28210.82,28270.66,28450.64,28196.39,301.11,-0.35,12557.64,12764.45,12765.05,12545.59,62.62,-1.41,3180.7,3232.63,3238.07,3176.95,30.46,-1.46,3435.56,3439.91,3464.86,3433.06,-0.22,45.34,45.34,45.8,44.42,370.76,-0.42,135.18,134.4,135.4,134.4,0.23,0.65,3.4335,3.421,3.4915,3.421,0.16,0.63
2020-10-22,1904.04,1924.34,1926.0,1894.8,-1.06,146.41,146.09,146.72,143.69,-1.13,60.54,60.82,60.94,59.84,5.1,-1.53,92.95,92.67,92.97,92.61,0.37,11506.01,11526.97,11548.77,11369.29,750.16,0.19,24.709,25.18,25.225,24.46,74.44,-2.11,28363.66,28197.42,28421.31,28040.18,334.39,0.54,12543.06,12429.41,12583.02,12345.45,59.74,-0.12,3171.41,3180.96,3185.03,3135.48,28.35,-0.29,3453.49,3438.5,3460.53,3415.34,0.52,44.55,45.08,45.7,44.12,314.92,-1.74,136.45,135.5,136.8,135.5,0.45,0.94,3.48,3.464,3.511,3.4585,0.38,1.35
2020-10-23,1900.79,1904.24,1914.3,1894.54,-0.17,145.46,146.01,146.25,144.39,-0.65,60.47,60.38,60.99,60.02,3.24,-0.12,92.77,92.93,93.13,92.66,-0.2,11548.28,11536.0,11548.85,11434.86,657.56,0.37,24.675,24.835,24.98,24.5,52.73,-0.14,28335.57,28409.65,28436.52,28149.82,350.1,-0.1,12645.75,12517.98,12718.27,12514.99,55.67,0.82,3198.86,3167.96,3217.96,3162.37,28.51,0.87,3465.39,3464.9,3466.46,3440.45,0.34,45.28,44.38,45.92,43.92,368.85,1.64,137.4,136.35,137.9,135.43,1.23,0.7,3.4845,3.4785,3.491,3.4415,0.14,0.13
2020-10-26,1901.69,1902.34,1908.55,1890.9,0.05,142.91,144.3,146.55,142.67,-1.75,60.32,59.97,61.03,59.8,3.78,-0.25,93.04,92.76,93.11,92.74,0.3,11358.94,11440.64,11545.63,11221.06,690.96,-1.64,24.42,24.75,24.765,24.145,68.93,-1.03,27685.38,28185.82,28185.82,27370.16,407.04,-2.29,12177.18,12303.41,12404.51,12174.22,81.6,-3.71,3105.25,3181.95,3181.95,3103.79,30.26,-2.93,3400.97,3441.42,3441.42,3364.86,-1.86,45.64,44.99,45.84,44.66,350.77,0.8,136.98,137.82,138.25,135.5,1.29,-0.31,3.4865,3.482,3.514,3.471,0.09,0.06
2020-10-27,1906.83,1902.19,1911.34,1897.47,0.27,145.56,143.29,145.68,142.62,1.85,61.65,60.57,61.8,60.28,4.46,2.2,92.94,93.07,93.13,92.79,-0.11,11431.35,11409.34,11465.06,11361.86,676.35,0.64,24.57,24.385,24.76,24.265,52.48,0.61,27463.19,27651.18,27707.69,27457.96,372.48,-0.8,12063.57,12206.42,12223.6,12034.8,87.41,-0.93,3070.6,3109.08,3112.32,3065.65,40.13,-1.12,3390.68,3403.15,3409.51,3388.71,-0.3,46.26,45.64,46.68,45.61,335.45,1.36,136.13,137.27,137.35,135.75,0.87,-0.62,3.521,3.4815,3.527,3.4815,0.06,0.99
2020-10-28,1877.06,1908.05,1911.03,1869.59,-1.56,135.64,141.44,141.62,135.41,-6.82,58.65,60.54,60.55,58.29,9.87,-4.87,93.4,93.15,93.64,93.05,0.5,11004.87,11230.9,11249.95,10999.07,856.55,-3.73,23.359,24.495,24.675,23.06,131.77,-4.93,26519.95,27102.14,27102.14,26497.39,499.63,-3.43,11560.51,11848.31,11852.02,11457.12,137.19,-4.17,2963.54,3058.86,3058.86,2932.95,59.92,-3.49,3271.03,3342.48,3342.48,3268.89,-3.53,45.76,46.15,46.54,45.36,348.87,-1.08,137.7,136.65,137.88,135.23,0.91,1.16,3.514,3.534,3.5365,3.4775,0.07,-0.2
2020-10-29,1867.13,1876.94,1885.42,1859.67,-0.53,137.9,134.69,139.03,134.56,1.67,60.34,58.88,61.47,58.46,7.03,2.88,93.96,93.46,94.1,93.33,0.59,11185.59,11064.47,11287.63,11030.19,733.27,1.64,23.36,23.44,23.65,22.625,102.57,0.0,26659.11,26480.98,26891.89,26290.78,434.01,0.52,11598.07,11631.07,11707.43,11458.56,104.96,0.32,2960.03,2961.49,2985.5,2920.87,55.41,-0.12,3310.11,3277.17,3341.05,3259.82,1.19,45.6,45.66,45.93,45.14,332.64,-0.35,137.57,137.7,138.5,136.6,0.85,-0.09,3.4965,3.4855,3.498,3.4665,0.09,-0.5
2020-10-30,1877.95,1868.24,1889.85,1864.64,0.58,140.32,139.14,140.34,136.02,1.75,62.84,60.94,62.97,60.8,9.15,4.14,94.04,93.92,94.08,93.65,0.09,10911.59,11103.47,11129.81,10822.57,873.94,-2.45,23.646,23.35,23.91,23.23,80.57,1.22,26501.6,26572.27,26639.18,26143.77,506.32,-0.59,11556.48,11472.61,11614.13,11450.08,85.6,-0.36,2958.21,2950.28,2972.45,2928.56,45.7,-0.06,3269.96,3293.59,3304.93,3233.94,-1.21,45.52,45.6,46.24,44.95,434.98,-0.18,137.7,137.27,138.4,137.0,0.77,0.09,3.5105,3.5045,3.5185,3.492,0.1,0.4
2020-11-02,1895.1,1878.59,1896.12,1873.21,0.91,144.69,142.08,144.7,140.72,3.11,64.73,63.25,64.93,62.61,8.31,3.01,94.13,93.89,94.29,93.89,0.1,10957.61,11010.45,11071.08,10830.95,715.79,0.42,24.033,23.635,24.26,23.46,74.9,1.64,26925.05,26691.28,27043.48,26691.28,382.27,1.6,11788.28,11602.91,11838.0,11551.36,78.37,2.01,3019.54,2969.37,3029.85,2953.92,38.69,2.07,3310.24,3296.2,3330.14,3279.74,1.23,46.78,45.69,47.74,45.52,447.53,2.77,141.63,138.3,141.88,138.3,1.83,2.85,3.5725,3.4935,3.5835,3.4855,0.08,1.77
2020-11-03,1908.36,1895.8,1910.71,1886.81,0.7,147.41,146.4,148.31,145.57,1.88,66.67,65.1,67.25,65.1,7.47,3.0,93.55,94.05,94.05,93.29,-0.61,11160.57,11038.66,11213.92,11004.84,710.54,1.85,24.334,24.17,24.485,23.975,60.02,1.25,27480.03,27138.69,27640.21,27138.69,353.35,2.06,12088.98,11858.81,12088.98,11851.03,86.77,2.55,3098.72,3030.89,3101.04,3030.89,45.46,2.62,3369.16,3336.25,3389.49,3336.25,1.78,46.57,46.97,47.29,46.34,367.31,-0.45,140.85,141.3,141.95,140.2,1.1,-0.55,3.526,3.5955,3.618,3.4935,0.09,-1.3
2020-11-04,1903.21,1908.59,1916.68,1883.15,-0.27,143.4,147.3,147.55,142.97,-2.72,65.08,66.67,66.87,64.94,8.42,-2.38,93.41,93.09,94.3,93.09,-0.16,11590.78,11443.78,11663.3,11394.21,852.15,3.85,23.893,24.29,24.62,23.26,101.89,-1.81,27847.66,27512.83,28301.5,27512.83,449.89,1.34,12324.22,11896.11,12329.96,11848.21,105.44,1.95,3161.07,3083.79,3164.56,3043.19,52.14,2.01,3443.44,3406.46,3486.25,3405.17,2.2,46.99,46.73,47.44,45.69,403.54,0.9,140.6,140.85,141.02,139.52,0.53,-0.18,3.524,3.5355,3.548,3.5065,0.18,-0.06
2020-11-05,1948.56,1903.65,1952.95,1902.43,2.38,154.16,148.59,154.94,148.5,7.5,67.85,66.94,68.3,66.7,8.51,4.26,92.53,93.34,93.54,92.49,-0.94,11890.93,11816.33,11924.28,11784.15,828.68,2.59,25.191,23.98,25.54,23.955,107.65,5.43,28390.18,28083.37,28495.05,28083.37,391.73,1.95,12568.09,12420.88,12591.3,12398.59,87.08,1.98,3215.56,3167.78,3222.51,3167.78,46.05,1.72,3510.45,3485.74,3529.05,3485.74,1.95,47.62,46.99,47.73,46.54,311.17,1.34,140.07,140.52,140.7,139.82,0.7,-0.37,3.542,3.501,3.5485,3.5,0.16,0.51
2020-11-06,1951.51,1949.24,1960.77,1935.4,0.15,155.38,155.63,156.21,153.81,0.79,68.14,68.39,68.45,67.5,4.67,0.43,92.23,92.57,92.82,92.18,-0.32,11895.23,11869.9,11920.54,11737.13,893.72,0.04,25.662,25.45,25.975,25.01,114.86,1.87,28323.4,28399.13,28431.96,28189.5,328.58,-0.24,12480.02,12531.74,12595.87,12370.08,80.48,-0.7,3204.05,3210.37,3224.49,3168.97,38.53,-0.36,3509.44,3508.34,3521.58,3484.34,-0.03,47.82,47.6,47.94,47.17,275.33,0.42,137.48,140.0,140.0,137.35,0.93,-1.86,3.5575,3.543,3.57,3.5385,0.09,0.44
2020-11-09,1861.86,1954.65,1965.92,1850.36,-4.59,146.63,149.8,150.03,143.75,-5.63,66.01,64.25,66.51,62.87,10.77,-3.13,92.72,92.24,92.96,92.13,0.54,11713.78,12046.66,12108.07,11703.49,1.41,-1.53,23.701,25.86,26.135,23.6,168.83,-7.64,29157.97,29467.9,29933.83,29130.66,680.57,2.95,13095.97,12713.19,13297.05,12670.58,189.27,4.94,3407.91,3217.4,3442.12,3217.4,106.01,6.36,3550.5,3583.04,3645.99,3547.48,1.17,48.36,47.85,48.59,47.81,96.54,1.13,137.27,137.3,137.73,136.73,0.47,-0.15,3.6,3.5645,3.608,3.5645,0.04,1.19
2020-11-10,1876.5,1862.15,1890.6,1860.3,0.79,142.05,147.15,147.59,141.97,-3.12,64.89,65.55,65.98,64.25,7.13,-1.7,92.75,92.76,92.97,92.6,0.03,11553.86,11622.44,11665.87,11424.61,1.03,-1.37,24.462,24.18,24.58,23.95,87.44,3.21,29420.92,29254.17,29478.86,29126.99,526.98,0.9,13163.11,13109.77,13237.59,13018.43,142.55,0.51,3442.62,3405.49,3460.08,3396.4,98.23,1.02,3545.53,3543.26,3557.22,3511.91,-0.14,49.1,48.43,49.28,48.1,83.71,1.53,137.38,137.6,137.75,137.05,0.58,0.07,3.63,3.6,3.641,3.5945,0.13,0.83
2020-11-11,1864.71,1877.34,1884.93,1856.05,-0.63,140.6,140.67,141.09,139.37,-1.02,65.63,64.31,65.66,63.31,8.06,1.14,93.04,92.7,93.21,92.61,0.32,11786.43,11656.65,11793.58,11638.9,819.26,2.01,24.267,24.305,24.51,23.81,76.99,-0.8,29397.63,29524.35,29593.11,29281.22,376.7,-0.08,13216.18,13205.95,13244.32,13138.76,95.53,0.4,3467.3,3444.57,3473.82,3433.26,51.67,0.72,3572.66,3563.22,3581.16,3557.0,0.77,47.74,48.54,48.61,46.18,27.96,-2.77,137.02,137.38,137.38,136.82,0.4,-0.25,3.5755,3.628,3.628,3.547,0.11,-1.5
2020-11-12,1875.76,1865.3,1883.88,1862.46,0.59,142.04,141.76,144.46,141.55,1.02,65.02,66.0,66.22,64.87,5.34,-0.93,92.96,93.01,93.14,92.78,-0.09,11709.59,11802.5,11847.84,11666.37,829.44,-0.65,24.306,24.36,24.475,24.09,62.74,0.16,29080.17,29231.91,29311.83,28902.13,372.87,-1.08,13052.95,13073.48,13168.09,13022.28,82.38,-1.24,3428.2,3453.36,3457.71,3421.96,45.82,-1.13,3537.01,3562.67,3569.02,3518.58,-1.0,47.02,47.93,47.96,46.6,295.74,-1.51,136.77,137.1,137.38,136.75,0.25,-0.18,3.519,3.5775,3.5775,3.5085,0.44,-1.58
2020-11-13,1888.04,1876.44,1897.16,1873.76,0.65,143.38,144.39,144.66,142.86,0.94,65.71,66.0,66.05,65.34,3.45,1.06,92.75,92.95,93.0,92.71,-0.22,11829.29,11794.94,11849.79,11715.52,787.3,1.02,24.775,24.365,24.9,24.215,60.87,1.93,29479.81,29203.9,29559.25,29203.9,348.81,1.37,13076.72,13036.97,13145.48,13004.82,79.17,0.18,3432.07,3423.63,3457.59,3416.18,41.53,0.11,3585.15,3552.57,3593.66,3552.57,1.36,48.12,46.79,48.5,46.16,344.31,2.34,134.6,135.5,135.6,133.0,5.31,-1.59,3.555,3.5115,3.5585,3.48,0.11,1.02
2020-11-16,1888.52,1888.74,1899.35,1864.74,0.03,143.4,142.66,144.6,141.33,0.01,65.67,65.4,66.12,64.92,3.5,-0.06,92.64,92.72,92.84,92.46,-0.12,11924.13,11847.11,11937.72,11814.89,935.4,0.8,24.802,24.8,25.155,24.255,81.63,0.11,29950.44,29672.36,29964.29,29672.36,420.76,1.6,13138.61,13170.52,13277.45,13081.11,85.19,0.47,3466.21,3447.86,3497.1,3440.05,55.8,0.99,3626.91,3600.16,3628.51,3600.16,1.16,48.23,48.09,48.62,47.56,167.39,0.23,137.82,135.38,138.38,135.23,4.55,2.4,3.5615,3.5545,3.567,3.5485,0.07,0.18
2020-11-17,1878.6,1889.15,1893.9,1877.69,-0.52,141.24,142.6,143.16,140.82,-1.51,64.53,65.36,65.74,64.44,4.26,-1.74,92.42,92.49,92.61,92.27,-0.24,11899.34,11913.35,11950.18,11852.41,849.41,-0.21,24.651,24.88,24.9,24.435,57.85,-0.61,29783.35,29800.15,29872.42,29520.29,376.14,-0.56,13133.47,13130.54,13151.02,13050.41,68.59,-0.04,3468.48,3461.54,3471.9,3442.7,40.48,0.07,3609.53,3610.31,3623.11,3588.68,-0.48,47.62,48.23,48.96,47.5,238.46,-1.26,138.6,138.07,139.57,138.0,4.9,0.56,3.57,3.5815,3.61,3.568,0.08,0.24
2020-11-18,1871.41,1878.6,1884.92,1863.94,-0.38,136.71,140.97,140.97,136.69,-3.21,61.56,64.4,64.4,61.49,5.93,-4.6,92.32,92.44,92.51,92.21,-0.11,11801.6,11896.06,11942.49,11799.96,963.95,-0.82,24.448,24.565,24.78,24.235,82.57,-0.82,29438.42,29875.4,29930.85,29432.84,384.89,-1.16,13201.89,13086.43,13213.63,13074.67,67.64,0.52,3482.17,3463.97,3489.31,3451.89,41.2,0.39,3567.79,3612.09,3619.09,3567.33,-1.16,48.0,47.72,48.35,47.68,213.78,0.8,140.18,138.9,140.57,138.68,3.97,1.14,3.5535,3.5795,3.5805,3.546,0.24,-0.46
2020-11-19,1867.37,1871.44,1874.34,1852.48,-0.22,135.89,134.55,136.58,134.39,-0.6,61.41,60.96,61.49,60.43,7.01,-0.24,92.29,92.56,92.72,92.24,-0.02,11904.71,11779.04,11912.63,11760.98,1.08,0.87,24.048,24.38,24.425,23.67,94.81,-1.64,29483.23,29370.92,29524.9,29228.38,333.16,0.15,13086.16,13101.71,13138.14,13034.51,68.04,-0.88,3451.97,3466.67,3466.67,3440.22,38.19,-0.87,3581.87,3559.41,3585.22,3543.84,0.39,48.4,48.13,48.66,47.61,266.96,0.83,139.82,139.63,140.98,139.4,2.72,-0.25,3.549,3.5525,3.583,3.5405,39.01,-0.13
2020-11-20,1870.49,1867.59,1879.98,1860.66,0.17,137.2,137.53,139.11,136.43,0.96,61.65,62.02,62.38,61.13,5.34,0.39,92.39,92.34,92.43,92.21,0.11,11854.97,11892.7,11935.47,11852.51,1.12,-0.42,24.363,24.115,24.6,23.955,76.35,1.31,29263.48,29437.57,29469.89,29231.2,308.74,-0.75,13137.25,13054.64,13172.91,13054.64,70.13,0.39,3467.6,3447.96,3484.29,3442.81,37.87,0.45,3557.54,3579.31,3581.23,3556.85,-0.68,48.52,48.35,48.58,47.77,181.89,0.25,141.05,139.4,141.25,138.93,5.84,0.88,3.519,3.5445,3.5595,3.5055,42.98,-0.85
2020-11-23,1835.85,1869.84,1876.72,1830.85,-1.85,132.54,135.72,136.3,132.35,-3.4,58.68,60.88,61.22,58.58,9.08,-4.82,92.5,92.4,92.8,92.02,0.12,11880.63,11916.76,11949.33,11796.53,1.05,0.22,23.633,24.225,24.455,23.46,106.43,-3.0,29591.27,29332.82,29667.75,29332.82,389.02,1.12,13126.97,13215.44,13312.42,13126.97,68.58,-0.08,3463.04,3480.59,3506.24,3463.04,36.74,-0.13,3577.59,3566.82,3589.81,3552.77,0.56,47.62,48.4,49.83,47.18,528.53,-1.85,141.65,141.07,143.48,141.05,6.85,0.43,3.52,3.52,3.52,3.52,78.59,0.03
2020-11-24,1807.51,1836.65,1839.26,1800.69,-1.54,130.82,129.15,132.25,129.15,-1.3,56.87,57.31,57.71,56.55,11.44,-3.08,92.23,92.53,92.56,92.13,-0.3,12037.33,11939.33,12049.88,11863.45,1.27,1.32,23.3,23.63,23.65,22.935,106.07,-1.41,30046.24,29746.11,30116.51,29746.11,436.45,1.54,13292.44,13254.42,13296.76,13192.32,82.73,1.26,3507.98,3476.61,3510.62,3476.61,52.93,1.3,3635.41,3594.52,3642.31,3594.52,1.62,49.93,47.38,50.2,47.24,643.19,4.85,141.8,141.5,142.15,140.35,4.66,0.11,3.5545,3.527,3.607,3.522,78.59,0.98
2020-11-25,1805.3,1807.69,1817.98,1801.33,-0.12,133.0,131.87,133.81,131.87,1.67,57.78,57.66,58.14,57.31,7.27,1.6,91.99,92.11,92.26,91.93,-0.25,12094.4,12053.89,12114.77,12020.95,899.55,0.47,23.362,23.29,23.545,23.115,57.05,0.27,29872.47,30058.87,30058.87,29806.25,324.19,-0.58,13289.8,13346.77,13346.96,13235.82,76.83,-0.02,3511.9,3513.77,3520.74,3494.07,48.98,0.11,3629.65,3635.5,3635.5,3617.76,-0.16,50.63,49.82,50.94,49.48,509.37,1.4,139.8,141.73,142.0,139.23,4.66,-1.41,3.6395,3.556,3.663,3.556,65.95,2.39
2020-11-26,1810.57,1805.74,1818.78,1805.31,0.29,133.76,131.59,133.8,131.08,0.57,58.48,57.14,58.62,56.76,3.75,1.21,91.99,91.95,92.17,91.85,0.0,12205.85,12159.18,12236.23,12154.57,655.99,0.92,22.639,23.485,23.575,22.4,94.53,-3.09,29910.37,29911.33,30015.13,29819.98,178.1,0.13,13286.57,13315.21,13316.19,13274.89,42.95,-0.02,3510.94,3518.67,3524.08,3508.7,27.29,-0.03,3638.35,3638.55,3644.31,3629.33,0.24,50.83,50.53,51.28,50.39,369.29,0.4,139.77,139.6,140.13,138.4,4.66,-0.02,3.6505,3.6465,3.7075,3.6245,93.05,0.3
2020-11-27,1788.13,1811.09,1813.81,1773.93,-1.24,133.76,131.59,133.8,131.08,0.57,58.48,57.14,58.62,56.76,3.75,1.21,91.79,92.02,92.05,91.76,-0.22,12205.85,12159.18,12236.23,12154.57,655.99,0.92,22.593,22.78,22.83,21.96,95.29,-0.2,29910.37,29911.33,30015.13,29819.98,178.1,0.13,13335.68,13280.51,13364.17,13272.74,63.82,0.37,3527.79,3509.79,3536.46,3507.97,44.69,0.48,3638.35,3638.55,3644.31,3629.33,0.24,50.83,50.53,51.28,50.39,369.29,0.4,139.77,139.6,140.13,138.4,4.66,-0.02,3.6505,3.6465,3.7075,3.6245,93.05,0.3
2020-11-30,1777.02,1789.05,1789.99,1764.69,-0.62,134.72,132.76,134.77,131.15,0.72,58.82,57.88,58.91,57.46,10.97,0.58,91.87,91.78,92.05,91.51,0.09,12198.74,12224.25,12244.64,12027.16,1.76,-0.06,22.593,22.78,22.83,21.96,95.29,-0.2,29638.64,29854.51,29854.51,29463.64,561.21,-0.91,13291.16,13270.51,13445.11,13256.76,107.37,-0.33,3492.54,3518.91,3538.52,3492.54,53.48,-1.0,3621.63,3634.18,3634.18,3594.39,-0.46,52.24,50.93,52.75,50.81,499.42,2.77,137.8,139.25,139.48,137.55,7.3,-1.41,3.696,3.6615,3.7115,3.6405,63.68,1.25
2020-12-01,1814.87,1777.4,1817.55,1775.52,2.13,139.91,138.65,140.18,136.63,3.85,60.21,59.68,60.35,58.46,10.44,2.36,91.31,91.94,91.94,91.16,-0.61,12355.11,12313.36,12405.79,12263.93,1.28,1.28,24.09,22.7,24.18,22.665,89.39,6.63,29823.92,29797.5,30083.31,29797.5,435.44,0.63,13382.3,13371.66,13434.3,13334.99,66.68,0.69,3525.24,3499.28,3532.91,3499.28,42.0,0.94,3662.45,3645.87,3678.45,3645.87,1.13,52.25,52.58,52.7,51.5,394.82,0.02,137.57,137.6,138.43,136.82,6.09,-0.16,3.6735,3.706,3.734,3.629,106.39,-0.61
2020-12-02,1831.01,1815.19,1832.65,1806.99,0.89,140.64,139.84,140.95,138.08,0.52,59.96,60.08,60.56,59.58,6.8,-0.42,91.12,91.19,91.5,90.99,-0.21,12349.37,12285.75,12360.06,12217.35,985.81,-0.05,24.08,24.13,24.455,23.68,76.79,-0.04,29883.79,29695.09,29902.51,29599.29,389.33,0.2,13313.24,13341.91,13359.27,13272.47,63.82,-0.52,3521.32,3515.64,3523.3,3502.1,41.43,-0.11,3669.01,3653.78,3670.96,3644.84,0.18,53.21,52.18,53.45,52.07,400.2,1.84,137.02,137.52,137.9,136.57,5.73,-0.4,3.5645,3.6925,3.6925,3.5515,95.19,-2.97
2020-12-03,1840.36,1831.34,1844.45,1823.6,0.51,139.6,141.16,141.93,138.67,-0.74,59.51,60.2,60.61,59.21,5.48,-0.75,90.71,91.06,91.09,90.51,-0.44,12377.18,12369.26,12439.02,12356.99,928.31,0.23,24.137,24.22,24.42,23.85,73.44,0.24,29969.52,29920.83,30110.88,29877.27,408.41,0.29,13252.86,13304.83,13307.54,13223.93,64.31,-0.45,3517.1,3520.53,3523.6,3502.65,34.86,-0.12,3666.72,3668.28,3682.73,3657.17,-0.06,52.91,53.31,53.93,52.58,429.9,-0.56,137.6,136.85,139.15,136.77,8.02,0.42,3.6055,3.558,3.6485,3.557,78.26,1.15
2020-12-04,1837.61,1841.05,1848.26,1829.3,-0.15,139.34,139.78,141.08,138.68,-0.19,59.44,59.39,59.86,59.01,5.11,-0.12,90.7,90.71,90.87,90.48,-0.01,12464.23,12399.32,12464.23,12376.44,1.0,0.7,24.253,24.195,24.585,24.065,68.53,0.48,30218.26,29989.56,30218.26,29989.56,363.09,0.83,13298.96,13230.61,13315.37,13225.08,64.08,0.35,3539.27,3516.18,3540.69,3516.18,46.29,0.63,3699.12,3670.94,3699.2,3670.94,0.88,53.57,52.84,53.75,52.24,390.09,1.25,139.73,137.4,139.85,137.25,7.03,1.54,3.617,3.646,3.6495,3.605,64.87,0.32
2020-12-07,1863.69,1837.99,1868.76,1822.99,1.42,143.59,139.11,145.03,139.1,3.05,61.44,59.66,62.12,59.4,7.16,3.36,90.79,90.81,91.24,90.62,0.1,12519.95,12461.0,12536.23,12460.55,931.78,0.45,24.794,24.31,24.94,23.63,83.05,2.23,30069.79,30233.03,30233.03,29967.22,370.58,-0.49,13271.0,13255.78,13289.43,13163.26,54.32,-0.21,3530.08,3536.05,3536.05,3499.14,32.04,-0.26,3691.96,3694.73,3697.41,3678.88,-0.19,52.36,53.8,53.83,51.83,165.67,-2.26,140.02,139.7,140.63,139.18,4.28,0.21,3.6645,3.6105,3.675,3.6015,71.34,1.31
